PROY_0039_02;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0039_03;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0040_01;11/03/2013;03/04/2013;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0041_01;03/03/2013;03/03/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0041_02;03/03/2013;03/03/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0041_03;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0041_04;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0041_05;;;;;;;PDTE Doc Alcance en GCS;;; ; ; ; ; 
PROY_0041_06;;;;;;;PDTE Doc Alcance en GCS;;; ; ; ; ; 
PROY_0041_07;;;;;;;PDTE Doc Alcance en GCS;;; ; ; ; ; 
PROY_0042_01;;;02/09/2011;PGP;;;Implementado con OK;;; ; ; ; ; 
PROY_0042_02;14/11/2013;15/11/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0042_03;;;;;;;Implementado sin OK;;; ; ; ; ; 
PROY_0042_04;;;20/09/2014;;;;Implementado con OK;;; ; ; ; ; 
PROY_0042_05;;;13/12/2014;;;;Implementado sin OK;;; ; ; ; ; 
PROY_0043_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0044_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0044_02;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0044_03;25/11/2013;02/12/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0044_04;25/11/2013;02/12/2013;;;;;Implementado sin OK;;; ; ; ; ; 
PROY_0045_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0046_01;28/04/2104;11/07/2014;06/09/2014;;;;En Penny Test;;; ; ; ; ; 
PROY_0046_02;;;;;;;En Test  Conectividad;;; ; ; ; ; 
PROY_0047_01;;;12/03/2012;;;;Implementado con OK;;; ; ; ; ; 
PROY_0047_02;07/10/2013;14/10/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0047_03;06/05/2014;06/05/2014;17/05/2014;;;;Implementado con OK;;; ; ; ; ; 
PROY_0047_04;28/10/2014;28/10/2014;03/11/2014;;;;Implementado con OK;;; ; ; ; ; 
PROY_0047_05;;;;;;;PDTE Doc Alcance en GCS;;; ; ; ; ; 
PROY_0048_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0048_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0048_03;16/10/2013;16/10/2013;09/11/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0048_04;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0048_05;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0049_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0049_02;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0049_03;09/07/2014;16/07/2014;;;;;En Penny Test;;; ; ; ; ; 
PROY_0050_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0051_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0051_02;14/08/2012;;;;;;Excluido por negocio;;; ; ; ; ; 
PROY_0051_03;14/08/2012;12/03/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0051_04;;;;;;;En Penny Test;;; ; ; ; ; 
PROY_0052_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0052_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0052_03;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0053_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0053_02;;11/05/2012;;;11/05/2012;;Implementado con OK;;; ; ; ; ; 
PROY_0053_03;15/10/2013;28/10/2013;14/12/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0053_04;;;26/11/2013;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0053_05;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0053_06;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0053_07;;;;;;;En Test  Aceptación;;; ; ; ; ; 
PROY_0054_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0054_02;;;11/02/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0054_03;;;27/11/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0054_04;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0055_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0055_02;31/07/2013;31/07/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0055_03;14/10/2013;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0056_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0057_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0057_02;04/02/2013;04/02/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0057_03;24/04/2014;21/11/2014;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0057_04;;;;;;;En Test  Integración;;; ; ; ; ; 
PROY_0058_01;;;;CIPHER y AUTACK;;;Implementado con OK;;; ; ; ; ; 
PROY_0058_02;08/08/2012;29/08/2012;22/09/2012;CIPHER y AUTACK;;;Implementado con OK;;; ; ; ; ; 
PROY_0058_03;;;;CIPHER y AUTACK;;;Implementado con OK;;; ; ; ; ; 
PROY_0058_04;;;;CIPHER y AUTACK;;;Implementado con OK;;; ; ; ; ; 
PROY_0058_05;;;;CIPHER y AUTACK;;;Implementado con OK;;; ; ; ; ; 
PROY_0058_06;;;;CIPHER y AUTACK;;;Implementado con OK;;; ; ; ; ; 
PROY_0058_07;;;;CIPHER y AUTACK;;;Implementado con OK;;; ; ; ; ; 
PROY_0058_08;;;;CIPHER y AUTACK;;;Implementado con OK;;; ; ; ; ; 
PROY_0058_09;;;;CIPHER y AUTACK;;;En Test  Integración;;; ; ; ; ; 
PROY_0058_10;;;;CIPHER y AUTACK;;;En Test  Integración;;; ; ; ; ; 
PROY_0058_11;;;;;;;PDTE Doc Alcance en GCS;;; ; ; ; ; 
PROY_0059_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0059_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0059_03;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0059_04;24/06/2013;26/08/2013;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0059_05;24/06/2013;26/08/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0060_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0061_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0061_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0061_03;;;23/11/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0062_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0062_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0062_03;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0063_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0064_01;26/03/2012;27/03/2012;26/05/2012;;;;Implementado con OK;;; ; ; ; ; 
PROY_0064_02;23/03/2012;24/03/2012;26/05/2012;;;;Implementado con OK;;; ; ; ; ; 
PROY_0064_03;23/03/2012;24/03/2012;26/05/2012;;;;Implementado con OK;;; ; ; ; ; 
PROY_0064_04;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0064_05;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0064_06;;;;;;;Excluido por negocio;;; ; ; ; ; 
PROY_0064_07;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0064_08;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0064_09;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0064_10;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0064_11;;;;;;;En Test  Aceptación;;; ; ; ; ; 
PROY_0065_01;05/11/2012;05/11/2012;17/11/2012;;05/11/2012;05/11/2012;Implementado sin OK;;; ; ; ; ; 
PROY_0065_02;;;;;;;PDTE Valoración IT;;; ; ; ; ; 
PROY_0066_01;;;12/09/2012;;;;Implementado con OK;;; ; ; ; ; 
PROY_0066_02;;;12/09/2012;;;;Implementado con OK;;; ; ; ; ; 
PROY_0067_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0067_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0067_03;;;;;;;En Penny Test;;; ; ; ; ; 
PROY_0068_01;22/04/2013;24/04/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0068_02;22/04/2013;24/04/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0068_03;;;;;;;En Desarrollo;;; ; ; ; ; 
PROY_0068_04;22/04/2013;24/04/2013;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0068_05;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0069_01;10/10/2012;15/10/2012;09/11/2012;;;;Implementado con OK;;; ; ; ; ; 
PROY_0069_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0069_03;30/07/2013;01/08/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0070_01;;;;;;;Excluido por negocio;;; ; ; ; ; 
PROY_0071_01;05/03/2013;05/03/2013;23/03/2013;PGP;28/02/2013;12/03/2013;Implementado con OK;;; ; ; ; ; 
PROY_0071_02;;;;PGP;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0072_01;10/12/2012;11/12/2012;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0072_02;03/12/2012;04/12/2012;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0072_03;10/12/2012;11/12/2012;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0072_04;10/12/2012;11/12/2012;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0073_01;11/01/2013;15/01/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0073_02;14/02/2013;14/02/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0074_01;10/12/2012;10/12/2012;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0075_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0075_02;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0076_01;08/04/2013;08/04/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0076_02;;;;;;;En Test  Conectividad;;; ; ; ; ; 
PROY_0078_01;10/01/2013;14/01/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0079_01;09/01/2013;09/01/2013;26/01/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0080_01;01/04/2013;01/04/2013;20/04/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0080_02;08/04/2013;08/04/2013;20/04/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0081_01;08/02/2013;04/03/2013;25/03/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0081_02;;;;;;;Excluido por negocio;;; ; ; ; ; 
PROY_0081_03;;;;;;;Excluido por negocio;;; ; ; ; ; 
PROY_0081_04;;;;;;;PDTE Valoración IT;;; ; ; ; ; 
PROY_0082_01;21/03/2013;21/03/2013;06/04/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0083_01;21/02/2014;24/02/2014;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0084_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0085_01;24/04/2013;23/05/2013;22/04/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0085_02;24/04/2013;23/05/2013;22/04/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0085_03;24/04/2013;23/05/2013;22/04/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0086_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0086_02;04/12/2013;10/03/2014;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0087_01;09/04/2013;22/04/2013;;PGP-H2Web;25/03/2013;26/03/2013;Implementado con OK;;; ; ; ; ; 
PROY_0087_02;09/04/2013;22/04/2013;;PGP-H2Web;25/03/2013;26/03/2013;Implementado con OK;;; ; ; ; ; 
PROY_0087_03;09/04/2013;22/04/2013;;PGP-H2Web;25/03/2013;26/03/2013;Excluido por Timeout;;; ; ; ; ; 
PROY_0087_04;28/11/2013;28/11/2013;;PGP-H2Web;25/03/2013;26/03/2013;Implementado con OK;;; ; ; ; ; 
PROY_0087_05;09/04/2013;22/04/2013;;PGP-H2Web;25/03/2013;26/03/2013;Excluido por Timeout;;; ; ; ; ; 
PROY_0088_01;15/04/2013;18/04/2013;20/04/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0088_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0088_03;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0088_04;09/07/2013;09/07/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0089_01;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0089_02;;;;;;;Parado por negocio;;; ; ; ; ; 
PROY_0089_03;;;;;;;PDTE Doc Alcance en GCS;;; ; ; ; ; 
PROY_0090_01;;;;Host to Web;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0091_01;;;;PGP;;;Excluido por negocio;;; ; ; ; ; 
PROY_0091_02;18/07/2013;05/08/2013;07/11/2013;PGP;17/01/2014;17/03/2014;Implementado con OK;;; ; ; ; ; 
PROY_0091_03;;;;PGP;;;Implementado con OK;;; ; ; ; ; 
PROY_0091_04;;;;PGP;;;Implementado con OK;;; ; ; ; ; 
PROY_0091_05;;;;PGP;;;Excluido por negocio;;; ; ; ; ; 
PROY_0091_06;;;;PGP;;;PDTE Valoración IT;;; ; ; ; ; 
PROY_0093_02;09/07/2013;09/07/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0093_03;;;;;;;En Test  Aceptación;;; ; ; ; ; 
PROY_0094_01;25/01/2014;21/01/2014;07/06/2014;PGP-H2Web;11/02/2014;11/02/2014;En Penny Test;;; ; ; ; ; 
PROY_0094_02;25/03/2014;15/08/2014;23/08/2014;;25/03/2014;15/08/2014;En Penny Test;;; ; ; ; ; 
PROY_0094_03;;;07/06/2014;;;;En Penny Test;;; ; ; ; ; 
PROY_0094_04;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0094_05;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0095_01;18/07/2013;18/07/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0096_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0096_02;25/08/2014;25/08/2014;;Host to Web;;;En Test  Aceptación;;; ; ; ; ; 
PROY_0097_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0098_01;15/11/2013;15/11/2013;;;;;Implementado sin OK;;; ; ; ; ; 
PROY_0099_01;17/06/2013;19/06/2013;06/07/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0100_01;17/07/2013;08/08/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0101_01;;;01/08/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0102_01;05/08/2013;05/08/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0102_02;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0103_01;22/07/2013;22/07/2013;05/10/2013;;;;Implementado sin OK;;; ; ; ; ; 
PROY_0103_02;29/08/2013;10/09/2013;05/10/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0103_03;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0103_04;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0103_05;;;;;;;Excluido por negocio;;; ; ; ; ; 
PROY_0103_06;;;;;;;Excluido por negocio;;; ; ; ; ; 
PROY_0103_07;13/08/2014;13/08/2014;;;;;En Test  Aceptación;;; ; ; ; ; 
PROY_0103_08;13/08/2014;13/08/2014;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0104_01;31/07/2013;31/07/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0105_01;05/12/2013;06/01/2014;25/01/2014;;;;Implementado con OK;;; ; ; ; ; 
PROY_0106_01;05/08/2013;06/08/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0106_02;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0107_01;25/07/2013;29/07/2013;25/07/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0108_01;26/08/2013;28/08/2013;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0108_02;22/07/2014;22/07/2014;20/09/2014;;;;Implementado con OK;;; ; ; ; ; 
PROY_0109_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0110_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0111_01;04/10/2013;14/10/2013;09/12/2013;;;;Implementado con OK;;; ; ; ; ; 
PROY_0111_02;26/05/2014;26/05/2014;07/06/2014;;;;Implementado con OK;;; ; ; ; ; 
PROY_0111_03;;;06/09/2014;;;;En Penny Test;;; ; ; ; ; 
PROY_0111_04;29/07/2014;29/07/2014;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0111_05;;;;;;;Implementado con OK;;; ; ; ; ; 
PROY_0111_06;;;;;;;Parado por producto;;; ; ; ; ; 
PROY_0112_01;;;;;;;Excluido por Timeout;;; ; ; ; ; 
PROY_0113_01;21/11/2013;21/11/2013;;;;;Implementado con OK;;; ; ; ; ; 
